GeneID,T0,T30min,T3h,T6h,T12h,T24h,T4d
ENSG00000197859,49.31684577,53.81270864,53.93337056,47.91208208,53.4370029,53.55410942,35.88177665
ENSG00000156218,42.89546572,47.86718068,51.26966865,45.42735177,49.89029917,51.03276631,30.07862202
ENSG00000143382,51.07989471,51.46479314,49.81913789,51.53114577,45.06002645,46.92825427,54.14151961
ENSG00000185761,38.47975602,35.63529826,37.13358717,37.24394654,40.29731001,40.14603678,45.65998592
ENSG00000105963,50.59465189,57.06949468,51.84988095,55.04217772,42.99956049,49.25414443,53.75889403
ENSG00000184060,41.16476631,44.95122108,43.8324019,43.53679612,41.68221339,44.01600527,33.50099524
ENSG00000160710,65.29750948,63.73454515,58.62781554,60.09266212,63.50288586,65.00765254,112.2155799
ENSG00000197381,55.41473061,52.44940286,57.49376422,57.33785244,59.55084456,56.85726436,32.01300689
ENSG00000185736,38.86795028,39.34651956,35.36657698,36.00158141,38.37195656,36.53015712,48.76350452
ENSG00000065457,49.98001097,48.88966001,54.53995616,64.25188458,58.1659412,53.33911118,53.35501148
ENSG00000189007,40.27515447,41.84591349,36.23689543,44.13097074,45.60047655,41.43602628,31.29026969
ENSG00000213638,37.33134799,31.77259855,31.99079634,31.73432718,37.73017209,38.40650548,23.31890342
ENSG00000063761,37.68719274,36.20334233,35.1555907,36.86583542,38.43951284,36.56924772,19.28007785
ENSG00000133597,54.07222545,53.77483905,53.61689113,54.39398721,56.78103785,54.84409891,75.86614979
ENSG00000173137,65.28133471,60.89432478,65.27388369,62.46936067,69.21138997,68.36944334,82.54084045
ENSG00000164742,36.94315373,36.20334233,37.37094675,40.21481974,47.49205187,40.8301221,38.34758593
ENSG00000143199,48.63750581,49.91213935,47.44554212,47.88507413,41.8173259,48.68733086,57.7126917
ENSG00000078295,52.21212796,51.9192284,59.76186685,56.25753493,53.7747842,55.3522766,75.674837
ENSG00000138031,41.56913534,41.46721743,40.37750139,42.21340715,44.68846702,40.8301221,38.79398244
ENSG00000129467,26.55895728,22.1158493,24.23705015,25.98163638,23.61091342,24.13843984,17.6858046
ENSG00000173175,50.44907904,47.98078949,47.2873024,46.88578042,44.41824198,47.84688316,46.5952929
ENSG00000174233,43.65567949,48.05652869,46.12687781,43.8878993,44.85735767,48.53096851,22.87250691
ENSG00000121281,37.00785279,33.59033959,35.12921741,33.97598605,36.81816256,38.308779,24.72186388
ENSG00000155897,62.33752825,58.0541044,61.92447632,61.65912253,60.66552288,64.47992957,105.6259171
ENSG00000162104,56.5307891,54.00205668,60.10471957,53.34067762,65.52957371,62.95539652,87.79131371
ENSG00000141433,33.9831725,31.81046817,28.56226911,36.2176449,26.95494836,33.79381576,16.94181042
ENSG00000078549,46.4539131,53.01744694,44.17525463,46.31861372,43.37111992,51.22821928,60.22101494
ENSG00000087274,66.49444177,67.63511447,69.38811636,71.38198022,56.91615036,63.81538951,60.47609866
ENSG00000075340,59.94366363,60.17480227,61.81898319,66.25047199,58.46994438,60.70768754,56.9686975
ENSG00000148700,66.04154847,60.81858557,63.11127421,71.13890878,69.51539315,63.22903064,50.63411846
ENSG00000187758,31.68635647,27.4933332,32.78199493,34.65118449,35.6697061,32.23019214,45.02227662
ENSG00000196616,69.76174347,71.0812485,66.9881473,68.43811497,75.62923483,66.31718733,122.4614427
ENSG00000198099,51.25781707,50.17722656,51.19054879,50.36980443,51.14009,50.72004159,41.06847895
ENSG00000197894,35.22862909,45.14056912,33.88967295,36.64977192,34.14969022,33.85245164,54.94928474
ENSG00000172955,36.39321187,33.13590433,32.67650178,32.86866058,38.77729413,35.49425646,34.11744758
ENSG00000196344,40.69569826,42.45182715,49.0279393,46.26459785,42.29021974,45.67735537,36.88085454
ENSG00000147576,25.36202499,26.35724505,27.13811164,26.73785865,25.40115434,27.48068535,16.85678251
ENSG00000182551,40.87362061,37.22582167,41.40605956,40.16080385,32.93367751,37.35105953,60.96500913
ENSG00000182035,39.33701835,38.81634508,37.50281318,35.51543852,46.44492983,36.11970592,57.58514984
ENSG00000181092,40.98684395,47.03404936,45.28293265,47.50696301,41.17554143,47.45597725,37.4760499
ENSG00000159346,33.59497824,32.94655632,32.14903605,29.70873183,33.64301826,28.10613479,26.54996387
ENSG00000006831,58.24531375,56.95588587,59.12890798,58.20210647,61.6788668,60.19950987,51.88828009
ENSG00000148671,49.17127292,45.10269951,45.75765181,45.31932003,41.85110404,43.95736938,59.34947891
ENSG00000156110,35.45507575,39.46012838,37.2654536,38.78339901,32.15678051,38.15241665,26.12482435
ENSG00000148926,55.09123538,57.48606033,56.28059306,53.74579669,50.53208364,52.20548403,84.77282301
ENSG00000128165,29.04987046,32.15129461,27.50733765,28.46636669,23.47580089,30.25611729,64.42989632
ENSG00000224420,27.22212248,31.92407698,29.82818685,31.65330337,28.44118611,31.97610328,34.86144177
ENSG00000101126,37.20194992,38.9678235,41.64341914,40.89001818,47.45827375,39.93103852,46.87163359
ENSG00000101544,27.57796721,28.13711648,31.0941046,30.62700173,28.84652368,27.6370477,28.4418348
ENSG00000181915,35.40655147,36.46842958,36.71161459,32.97669234,28.00207042,33.96972341,22.57490924
ENSG00000163485,43.94682518,41.42934782,39.71816923,41.75427221,41.580879,43.72282584,30.37621967
ENSG00000128271,40.48542635,44.57252505,39.7709158,44.48207394,38.00039713,41.47511685,78.24693117
ENSG00000170425,44.3511942,49.45770409,45.07194635,43.64482786,31.31232723,42.10056631,37.09342432
ENSG00000282608,35.18010481,33.28738276,38.2412652,38.37827994,35.53459357,38.19150722,29.8022813
ENSG00000159322,47.9419911,46.80683173,46.46973054,47.99310589,59.31439766,50.81776807,41.66367429
ENSG00000144843,28.62932667,25.78920098,25.42384804,31.32920811,26.00916069,28.45795011,20.04532901
ENSG00000153531,50.95049662,49.6470521,49.13343245,48.18216145,54.3152343,50.73958688,55.33191032
ENSG00000170222,39.12674644,41.27786941,43.54229575,37.51402593,34.352359,37.4292407,38.09250221
ENSG00000120907,53.53845834,52.29792446,53.69601098,48.31720115,55.39613447,50.48549804,42.70526617
ENSG00000170214,49.47859339,51.38905394,50.61033648,54.96115391,62.72598886,55.00046128,38.43261385
ENSG00000171873,47.47292303,44.26956819,43.48954917,42.94262147,40.33108815,42.45238163,53.18495566
ENSG00000150594,31.33051174,31.84833778,29.82818685,30.32991442,36.34526871,33.83290635,30.31244874
ENSG00000274286,34.54928914,38.13469219,37.8456659,37.32497036,40.97287264,39.50104203,44.59713707
ENSG00000184160,35.19627956,31.12881528,34.44351197,33.59787491,41.07420704,37.83969191,31.7366662
ENSG00000043591,40.69569826,45.67074358,39.48080965,42.21340715,34.52124965,38.46514137,52.88735798
ENSG00000169252,56.06172103,58.47067005,47.55103527,51.88224897,61.6788668,57.40453262,57.0749824
ENSG00000188778,40.27515447,37.11221285,41.59067255,39.70166891,45.63425469,37.5074219,37.92244641
ENSG00000130706,44.12474754,46.42813567,42.96208345,48.88436785,48.50539579,46.22462364,48.48716381
ENSG00000239900,56.93515812,55.32749285,65.19476383,57.25682863,64.55000792,61.7435882,38.81523943
ENSG00000111863,50.04471,55.47897127,46.94444969,46.93979631,52.08587766,49.50823327,55.37442425
ENSG00000106624,30.08505515,32.71933869,29.85456014,24.55021567,26.81983583,28.57522188,17.57951972
ENSG00000139154,51.41956469,56.19849375,50.82132278,52.31437597,51.0387556,50.77867747,72.03989399
ENSG00000181026,47.63467065,42.48969677,44.17525463,42.7535659,50.53208364,45.63826477,41.49361849
ENSG00000196526,36.71670709,36.80925602,35.70942971,38.1352085,33.27145883,34.5169917,38.58141268
ENSG00000157510,42.4102229,38.36190982,37.79291932,37.08189892,41.51332272,47.65143022,64.38738238
ENSG00000169129,44.82026227,45.40565634,48.47410029,50.07271712,40.12841937,44.17236762,33.86236386
ENSG00000172493,47.08472877,47.52635423,57.44101765,48.12814558,44.28312945,48.82414794,38.98529523
ENSG00000155966,41.55296057,46.5796141,43.04120331,43.91490724,39.99330684,46.65462015,100.3329299
ENSG00000144218,47.76406873,49.45770409,54.24985,48.93838372,46.91782365,46.63507484,79.71366256
ENSG00000072364,49.26832149,42.07313112,45.01919978,41.53820869,48.53917393,46.02917069,62.15539983
ENSG00000141385,59.79809079,63.69667554,59.23440112,60.74085263,59.21306327,53.71047179,68.95763235
ENSG00000079557,41.7470577,44.34530742,43.48954917,41.21411344,40.33108815,40.92784859,37.5610778
ENSG00000183077,36.21528949,32.45425144,34.02153938,33.70590667,35.93993114,37.17515187,19.5989325
ENSG00000081051,44.25414563,43.28495847,42.88296359,44.18498663,42.357776,43.48828229,28.39932084
ENSG00000119844,47.2788259,47.45061501,48.36860715,47.99310589,44.92491395,48.04233611,64.13229866
ENSG00000038002,46.08189361,45.32991714,42.77747044,48.26318526,44.38446385,40.71285033,66.59810794
ENSG00000157985,37.31517324,39.08143232,35.10284411,38.94544664,41.85110404,39.71604027,35.24406735
ENSG00000135439,45.58047602,42.03526151,48.18399414,52.23335215,45.26269524,45.57962889,78.52327186
ENSG00000133612,31.70253122,28.28859491,32.88748806,31.97739863,26.75227958,30.54929673,23.87158481
ENSG00000172650,64.44024715,58.62214848,67.41011989,65.14314654,55.531247,59.22224509,78.69332768
ENSG00000204149,41.92498007,50.51805301,35.23471056,37.48701799,41.54710086,40.69330504,22.36233947
ENSG00000204172,79.57982329,71.800771,72.71115044,81.18586173,65.56335185,75.40574969,23.46770226
ENSG00000273540,51.1607685,44.11808979,44.99282649,48.56027259,50.22808046,46.32235012,44.15074056
ENSG00000165923,46.4539131,46.54174449,51.26966865,48.8573599,51.20764627,47.31916019,44.83096383
ENSG00000146856,60.59065408,58.8114965,56.72893892,59.66053512,57.89571617,61.15722934,75.80237886
ENSG00000186094,38.3665327,41.58082625,40.37750139,38.43229583,34.41991526,40.77148622,68.0010684
ENSG00000084693,34.82426008,34.95364537,37.74017275,41.05206581,38.54084723,39.65740438,24.82814877
ENSG00000204305,41.42356249,39.83882441,42.64560401,45.23829621,40.73642572,40.02876501,66.70439283
ENSG00000173744,54.16927402,48.05652869,55.70038075,55.42028885,53.16677784,56.38817727,54.03523472
ENSG00000106351,39.04587265,38.85421469,41.16869998,38.62135138,40.2635319,40.16558207,50.31526381
ENSG00000164252,46.63183548,41.65656545,43.88514847,45.45435971,45.26269524,40.77148622,48.21082312
ENSG00000006530,65.76657753,68.733333,58.78605525,64.5489719,75.42656604,64.89038077,74.63324513
ENSG00000162688,38.51210555,43.55004571,37.47643989,44.56309776,38.54084723,40.59557856,24.12666854
ENSG00000116771,43.67185424,46.39026608,43.04120331,50.69389969,35.93993114,41.63147922,52.99364287
ENSG00000187546,48.92865151,42.7169144,47.97300786,54.15091576,55.12590943,51.73639694,49.27367196
ENSG00000092847,41.92498007,44.19382899,44.04338818,43.59081199,43.57378871,46.12689718,42.91783592
ENSG00000123908,33.64350252,35.180863,35.68305642,39.2695419,31.24477098,34.77108053,11.60630927
ENSG00000126070,42.5719705,48.58670316,42.4873643,44.83317714,47.12049244,44.46554705,21.10817785
ENSG00000134698,33.3685316,36.65777759,36.94897416,34.84024006,31.54877416,34.90789759,31.33278362
ENSG00000204310,50.56230236,49.23048646,51.08505564,57.01375719,54.04500926,49.76232212,33.58602317
ENSG00000169692,44.82026227,47.90505027,43.17306973,45.91349465,45.73558908,41.92465865,41.83373011
ENSG00000160216,50.67552568,42.22460952,49.66089817,47.83105826,58.43616624,50.03595624,54.60917309
ENSG00000026652,31.08789032,33.70394841,33.83692637,34.30008131,29.75853321,31.66337856,35.32909525
ENSG00000155189,28.59697714,33.59033959,31.01498474,26.22470783,28.6438549,28.9661278,11.96767787
ENSG00000018510,36.73288185,33.24951315,34.33801882,32.24747801,29.11674874,32.69927923,46.21266732
ENSG00000106541,43.63950472,38.77847549,40.58848768,44.40105013,41.74976965,44.3091847,46.51026498
ENSG00000173467,50.64317617,61.50023846,46.23237096,48.88436785,55.29480008,56.50544904,34.52133013
ENSG00000188157,37.37987227,37.94534417,43.22581632,40.53891499,34.55502779,38.50423197,46.70157777
ENSG00000159723,50.77257424,53.13105575,52.1399871,48.10113763,49.34984907,48.17915319,47.97699637
ENSG00000135744,46.38921406,43.85300254,49.74001803,46.37262961,43.40489806,42.84328755,83.64620326
ENSG00000135049,57.8085952,57.22097309,61.3970106,59.95762244,64.00955782,58.08861797,42.36515452
ENSG00000144891,36.97550326,32.30277304,37.81929261,38.37827994,37.5275033,37.25333304,45.87255567
ENSG00000180772,47.37587447,47.71570225,47.3136757,47.34491538,41.74976965,47.18234313,51.56942544
ENSG00000177674,47.7802435,42.33821834,42.4873643,42.61852622,49.38362721,50.91549453,80.62771255
ENSG00000172482,33.74055109,33.74181802,37.10721388,39.75568478,31.51499602,33.09018512,21.97971389
ENSG00000113492,38.25330936,36.01399432,36.71161459,38.72938314,35.70348424,37.70287485,44.78844986
ENSG00000153207,49.41389433,46.16304845,47.39279555,46.83176455,48.43783954,49.21505383,57.69143473
ENSG00000101444,49.47859339,46.08730923,49.37079203,46.42664548,46.00581412,49.95777507,75.82363583
ENSG00000168710,37.76806653,36.31695115,36.73798788,35.81252583,35.09547789,36.86242715,27.67658364
ENSG00000158467,49.5109429,48.7760512,49.4235386,51.50413783,56.81481597,49.76232212,68.72380563
ENSG00000126705,29.97183183,28.32646452,28.93149511,30.43794616,28.00207042,29.72839432,24.93443365
ENSG00000135541,33.33618207,31.01520646,35.8940427,33.54385904,40.43242254,37.72242013,79.64989163
ENSG00000124942,53.52228359,47.75357186,50.26748377,58.71525728,61.23975111,56.40772255,77.35413815
ENSG00000185567,30.44089988,28.93237818,28.45677596,27.1969936,29.79231135,27.57841182,27.86789643
ENSG00000106546,53.6031574,54.1914047,52.27185352,52.85453474,56.71348157,53.76910767,43.95942777
ENSG00000063438,45.79074792,46.5038749,45.30930593,47.96609795,48.60673019,46.73280133,38.00747431
ENSG00000100591,41.19711584,39.61160678,38.21489191,40.45789118,45.73558908,37.82014662,28.50560573
ENSG00000145192,37.28282371,40.02817245,36.23689543,38.21623231,36.34526871,36.78424595,31.80043713
ENSG00000169877,38.81942599,43.5121761,39.3753165,38.72938314,36.61549377,35.65061883,103.4151916
ENSG00000111732,61.20529498,55.44110166,56.38608619,53.15162205,63.97577971,56.73999258,63.38830447
ENSG00000186063,34.59781342,29.95485752,30.3292793,33.78693048,29.961202,32.97291335,40.30322779
ENSG00000204472,47.00385498,43.96661136,42.11813829,44.83317714,41.74976965,43.72282584,16.98432437
ENSG00000126878,37.71954225,41.39147823,41.19507326,44.2390025,45.5329203,40.53694267,29.24959993
ENSG00000156709,58.19678946,63.43158832,59.41901413,58.55320965,62.08420437,58.83133918,41.59990336
ENSG00000042286,29.82625898,28.62942135,33.23034079,28.16927936,30.87321153,29.51339606,63.09070679
ENSG00000183773,49.25214673,53.77483905,53.43227813,49.6405901,53.16677784,52.98729586,38.58141268
ENSG00000146416,46.80975785,43.96661136,51.77076109,46.31861372,44.41824198,47.78824728,54.31157544
ENSG00000163568,26.30016111,29.72763989,34.99735098,35.83953378,42.93200422,33.77427047,15.11371042
ENSG00000164022,46.93915593,44.83761227,48.02575443,40.21481974,44.11423881,45.34508534,28.03795225
ENSG00000106305,43.63950472,43.66365453,40.66760754,42.45647859,33.77813079,35.84607177,47.50934289
ENSG00000110711,46.55096167,42.60330558,43.51592246,46.07554228,53.36944663,45.30599477,18.30225692
ENSG00000129221,41.31033916,39.27078034,41.37968627,43.50978817,38.00039713,44.2310035,38.60266965
ENSG00000160224,24.14891793,22.30519732,26.97987193,25.76557288,17.80107492,25.35024814,26.93258945
ENSG00000196581,41.2941644,40.06604204,42.54011086,40.51190705,47.05293618,42.1201116,67.42713003
ENSG00000129474,26.54278252,24.38802559,27.26997807,27.62912061,23.77980406,24.88116105,48.65721963
ENSG00000106992,44.7232137,38.9678235,43.62141561,39.16151016,49.34984907,45.50144771,26.65624876
ENSG00000004455,57.01603193,60.4020199,63.48050023,60.98392408,60.32774158,57.79543853,44.42708128
ENSG00000147853,49.20362245,47.60209343,48.57959344,46.93979631,52.93033094,48.88278383,81.47799164
ENSG00000162433,47.03620449,51.01035788,48.81695302,44.29301837,55.56502514,50.93503985,60.09347308
ENSG00000154027,26.08988923,29.95485752,32.0435429,30.32991442,24.28647602,30.51020613,52.61101729
ENSG00000085231,37.08872658,33.47673078,34.57537839,30.08684298,33.40657134,32.01519388,10.64974532
ENSG00000140057,28.61315192,26.62233229,25.60846103,22.60564413,23.8135822,23.53253567,16.43164298
ENSG00000165695,46.09806837,46.39026608,47.76202156,43.80687549,41.85110404,42.41329103,35.35035222
ENSG00000155085,64.06822765,58.24345242,66.6189213,66.65559106,63.40155147,61.91949586,81.41422071
ENSG00000121057,47.89346682,55.78192811,48.13124758,54.12390782,47.49205187,52.10775757,54.67294402
ENSG00000108599,59.11875083,68.0138105,64.32444539,71.59804372,75.19011912,69.56170636,39.87808825
ENSG00000023516,44.75556321,43.05774084,38.76873092,38.99946253,45.19513898,42.94101401,70.99830211
ENSG00000131016,57.17777953,55.10027522,58.28496281,61.76715429,61.10463858,56.52499433,60.30604286
ENSG00000170776,47.68319494,47.86718068,53.59051785,53.50272525,55.59880326,51.77548754,25.8059697
ENSG00000186471,43.76890281,43.92874175,40.93134041,44.10396282,38.67595974,42.29601926,50.78291729
ENSG00000111254,40.95449442,41.12639099,36.23689543,38.99946253,38.87862852,36.96015361,76.05746258
ENSG00000147081,52.21212796,51.54053234,54.01249042,54.52902689,68.83983054,55.15682365,77.33288118
ENSG00000179841,60.865625,52.14644603,54.61907602,51.18004257,64.00955782,61.99767703,62.45299749
ENSG00000151320,60.50978027,61.53810805,61.95084961,61.03793996,68.36693669,62.75994355,63.13322075
ENSG00000118507,46.25981597,46.27665727,41.722539,42.5375024,39.95952872,43.56646347,42.0250429
ENSG00000105127,32.0422012,34.53707972,33.73143324,36.40670048,34.08213396,36.49106652,26.40116504
ENSG00000011243,56.6601872,52.03283722,48.31586057,52.88154267,53.13299973,56.29045078,47.19048824
ENSG00000127914,33.07738591,37.86960497,31.0677313,32.13944626,32.39322741,38.46514137,34.01116269
ENSG00000166452,34.66251245,37.26369128,37.2654536,35.70449408,34.75769657,40.43921621,24.53055109
ENSG00000174574,46.98768021,46.12517884,47.65652842,41.16009756,47.42449562,43.84009761,73.50662538
ENSG00000135334,35.82709523,36.84712563,38.45225148,36.91985129,32.69723059,31.56565208,27.12390224
